mass_A
t,x,y
0.7416666666666669,0.43703387078591144,0.3302848221702078
0.75,0.4426004422062287,0.3288271166398664
0.7583333333333331,0.4482043811026736,0.3278796227106598
0.7666666666666669,0.4538111629201793,0.32612463455485247
0.775,0.4600592487922754,0.32475171627503846
0.783333333333334,0.4659838908881978,0.32264315258974224
0.7916666666666661,0.4720559876422128,0.3209324431975605
0.8,0.4782790966477889,0.3187285417379626
0.808333333333333,0.4842821302123622,0.31677724407448604
0.816666666666667,0.4905139128269035,0.31424188169651024
0.825,0.4971304459438568,0.3120222875470643
0.833333333333333,0.5039419290749524,0.30951588540049174
0.841666666666667,0.5103390053870279,0.3069742614587316
0.85,0.5171251902441837,0.3036075336178871
0.858333333333334,0.5243339110761633,0.3006330476465419
0.8666666666666669,0.531982436782195,0.297933615288349
0.875,0.5397290505926404,0.29502199701620635
0.8833333333333331,0.5471138666090943,0.2914049305820867
0.8916666666666669,0.554884501604276,0.2879733249259825
0.9,0.5629181189947078,0.2850743201944157
0.908333333333334,0.5712140367341331,0.28148672446211465
0.9166666666666661,0.5790742712354318,0.27793787407117787
0.925,0.5877900607928532,0.27404451538094465
0.933333333333333,0.5971627868068503,0.27007525730682413
0.941666666666667,0.6056477571077368,0.2670009160096939
0.95,0.614701053795663,0.26306518988042593
0.958333333333333,0.6239347804622708,0.25988714921606604
0.966666666666667,0.633128815065684,0.25634430188838253
0.975,0.6424141743899786,0.25269756786872777
0.983333333333334,0.6519495517931291,0.2490376359239218
0.9916666666666669,0.6621490727682465,0.24551691665769304
1.0,0.6723429885313909,0.2421011333459705
1.008333333333333,0.6827824625829977,0.23866413844120282
1.016666666666667,0.6932712299666454,0.2351935304752948
1.025,0.7038502080245074,0.2320392368912768
1.0333333333333339,0.714574679781914,0.22883919577292366
1.041666666666666,0.725330942275715,0.22525658396682846
1.05,0.736584889124633,0.22221232070328378
1.0583333333333331,0.747919915319647,0.21899222351055514
1.0666666666666669,0.7593776601774177,0.21596451270673156
1.075,0.7707943990821061,0.21227334401618858
1.083333333333333,0.7821564484915206,0.20930838100837001
1.091666666666667,0.7945791497030951,0.2062998953555939
1.1,0.8059480325844838,0.2031969233706089
1.1083333333333338,0.8174979020786435,0.1998231154964094
1.116666666666667,0.8294824777467736,0.19698483570446068
1.125,0.8414838621818169,0.19411853701791382
1.133333333333333,0.8537968784507731,0.19127409667789064
1.141666666666667,0.866454516716049,0.18853303198844407
1.15,0.8794524261809201,0.1863056006073731
1.1583333333333339,0.8919620159168862,0.18413858607128686
1.166666666666666,0.9048635502831238,0.1822282518040792
1.175,0.9177464803190223,0.18079363225572198
1.1833333333333331,0.9308743668240214,0.17938399774567393
1.1916666666666669,0.9438757413868233,0.17874390256863049
1.2,0.9571491972303781,0.1784898811245298
1.208333333333333,0.9701889953507842,0.1795955782812566
1.216666666666667,0.9832633760173847,0.1802199661310976
1.225,0.9959700938499912,0.18049507351616345
1.2333333333333338,1.0089169499258817,0.1817281693930617
1.241666666666667,1.0216336638695787,0.18364830315324354
1.25,1.0340472595583974,0.18544172182466112
1.258333333333333,1.046391881406903,0.18736042658847807
1.266666666666667,1.058511404968848,0.189229969310858
1.275,1.0706733185698354,0.1916977348832284
1.2833333333333339,1.0825345128095931,0.19339947754244458
1.291666666666666,1.0949584703726285,0.194770095091369
1.3,1.1067567469195112,0.19616310933564485
1.3083333333333331,1.1187463689054418,0.19704834774997537
1.3166666666666669,1.1313572803639538,0.19773415852378917
1.3250000000000008,1.1439061518653437,0.19866935558578536
1.333333333333333,1.1561178944872894,0.1990249629730534
1.341666666666667,1.1682200898838178,0.1990174902894496
1.35,1.1806571734736309,0.19845686109348237
1.3583333333333338,1.1933199448943823,0.19645189456959045
1.366666666666667,1.2060583377382246,0.19420369401280124
1.375,1.2183639140455154,0.19179864734140095
1.383333333333333,1.2306821939025807,0.18872465144464368
1.391666666666667,1.243368638117277,0.18535325214656084
1.4,1.255795472786738,0.1810408312199182
1.4083333333333339,1.2686229791869175,0.17618958027794984
1.416666666666666,1.2809592376378087,0.17115325763390865
1.425,1.2932740652970824,0.16637810234889705
1.4333333333333331,1.305771058076419,0.16119864550528828
1.4416666666666669,1.3182629871416465,0.15584079720234156
1.4500000000000008,1.3310958466352196,0.14988809470125686
1.458333333333333,1.3441033271398872,0.1431036386226583
1.466666666666667,1.3570556248756225,0.13619144027592456
1.475,1.3689484381499795,0.12854299716743767
1.4833333333333338,1.3840521263307202,0.12171524252575561
