mass_A
t,x,y
0.6749999999999996,0.39319735730255456,0.3350583992961394
0.683333333333333,0.398047940806846,0.33498693401781443
0.6916666666666665,0.4033004278780109,0.3344213565778425
0.6999999999999995,0.40863470449545447,0.33363438426309716
0.708333333333333,0.41386068699878986,0.33314398264383044
0.716666666666666,0.4189331227939237,0.3323905474848441
0.7249999999999995,0.42424563653420555,0.33145473078133925
0.7333333333333335,0.429703441323781,0.3304279141492562
0.7416666666666665,0.43502051983382795,0.3296745855175682
0.75,0.44054908427892536,0.32873483783190516
0.7583333333333331,0.4459193686677241,0.32775386446909727
0.7666666666666665,0.4515396947875081,0.32592938732598675
0.775,0.4572536089062652,0.32454116148316126
0.783333333333333,0.46298162837917534,0.32285220268776543
0.7916666666666665,0.46882064498747067,0.3209361566242884
0.7999999999999996,0.47490502029263704,0.31942586789557803
0.808333333333333,0.4809506308488105,0.3173035867746336
0.8166666666666665,0.487010109749199,0.31505832866749117
0.8249999999999995,0.4935271934698734,0.31287924128865163
0.833333333333333,0.4998104717900358,0.3104964284829161
0.841666666666666,0.506189907913122,0.30769113679784554
0.8499999999999995,0.5127910249958862,0.3051886578636335
0.8583333333333335,0.5196568178750781,0.30232179617862465
0.8666666666666665,0.5266283474256592,0.2993691910154673
0.875,0.533753851428321,0.2965464942562167
0.8833333333333331,0.5411498431791106,0.2931402180635422
0.8916666666666665,0.5485300967704991,0.2900337739305564
0.9,0.5561615480267333,0.28665654475952773
0.908333333333333,0.5637876166645581,0.28274047867020924
0.9166666666666665,0.5720394759992028,0.2793400078786711
0.9249999999999996,0.5803215675356177,0.2757720808368902
0.933333333333333,0.5886881690173206,0.2720511148413025
0.9416666666666665,0.5972367036626817,0.26871188259389267
0.9499999999999995,0.6064243666565888,0.2654081244106764
0.958333333333333,0.6146085485294124,0.2617021561436631
0.966666666666666,0.6239513578668089,0.25780767391112724
0.9749999999999995,0.6329989673108153,0.25386872722885623
0.9833333333333335,0.642660966809722,0.25114488324274975
0.9916666666666665,0.6523755557636041,0.24756153316566498
1.0,0.6623874179880489,0.24412354933721048
1.008333333333333,0.6723389906845583,0.2408230782082582
1.0166666666666666,0.6826091983543882,0.2373146446030191
1.025,0.6929234440645361,0.23416707110856871
1.033333333333333,0.7035248808831062,0.23126875320276685
1.0416666666666665,0.7141498068494558,0.22767401452461944
1.0499999999999996,0.7249303428720412,0.22447467737519644
1.0583333333333331,0.7360274453776137,0.2216098990066091
1.0666666666666664,0.7470686370447577,0.21798910078252753
1.0749999999999995,0.7583182974787709,0.21488084406397445
1.083333333333333,0.7697832099168537,0.21158548059357063
1.0916666666666661,0.7813099933774748,0.20952752791789098
1.1,0.7940405809490738,0.2059895275489647
1.1083333333333334,0.8045178784290721,0.20274591128964337
1.1166666666666665,0.8285863278587012,0.19563001743202701
1.125,0.8407000048056832,0.1928066976514039
1.133333333333333,0.8531155180124157,0.19057525412935805
1.1416666666666666,0.865571028422871,0.18755662586899247
1.15,0.878175090073101,0.18516704608173273
1.158333333333333,0.8782642412097297,0.18517242905318387
1.1666666666666665,0.9037557167089807,0.18066076819091947
1.1749999999999996,0.9068244889764205,0.17782265982598322
1.1833333333333331,0.9227814467729833,0.17639667846754048
1.1916666666666664,0.9405293745174563,0.1789598587587572
1.1999999999999995,0.9540527021190415,0.17831160428920034
1.208333333333333,0.9672674305720307,0.18009818102802966
1.2166666666666661,0.9792233415673025,0.18008305566514293
1.225,0.9928648230772775,0.18025399116297924
1.2333333333333334,1.006210335448135,0.18031119809265383
1.2416666666666665,1.0186759614704122,0.1822311212499933
1.25,1.0315317399308122,0.18415133327848843
1.258333333333333,1.044356171869815,0.18582741066285224
1.2666666666666666,1.0572101016254205,0.1867882456177773
1.275,1.0697207498310928,0.18906385028467032
1.283333333333333,1.0820750753027444,0.19117923024669503
1.2916666666666665,1.0944680137803662,0.19282942235868383
1.2999999999999996,1.106992625630801,0.19394807718087537
1.3083333333333331,1.119349457507631,0.19498429810954565
1.3166666666666664,1.1317494086500959,0.19653285835294676
1.3249999999999995,1.1443170937201528,0.1972469602132224
1.333333333333333,1.1567959552296334,0.19788382298720142
1.3416666666666661,1.1691185088973344,0.19749037759013022
1.35,1.18113802662531,0.1980150556496969
1.3583333333333334,1.193973162351017,0.1955578042623446
1.3666666666666665,1.2063848114379423,0.19339203390677606
1.375,1.2188306888159361,0.19066610518351979
1.383333333333333,1.2314311367898585,0.18705751895226597
1.3916666666666666,1.2437461467757576,0.18278501184173046
1.4,1.2562925148360702,0.1786381292006881
1.408333333333333,1.2686911421548264,0.17351941417682037
1.4166666666666665,1.281353448001731,0.1690933044452072
1.4249999999999996,1.2938516065257932,0.16280287739982924
1.4333333333333331,1.3065256620531578,0.15745812357289934
1.4416666666666664,1.3188822426803428,0.1510630050531585
1.4499999999999995,1.331627991352636,0.14530433121544495
1.458333333333333,1.3446771464976883,0.13879080329668514
1.4666666666666661,1.3576893717759104,0.13356315332105517
